0	0.	0.	0.	0.	0.	0.	0.
0.010989010989010989010989010989011	8.43162643118767e-7	1.3122041809147086e-11	1.6870545235037862e-6	7.863871567567614e-11	1.255255366396246e-16	2.742550985597374e-15	5.3370941455522716e-17
0.021978021978021978021978021978022	1.684502730749648e-6	2.6346156242535533e-11	3.3722856302478817e-6	1.5758880217456028e-10	2.746796781000591e-16	5.401781577491079e-15	1.4878987014655226e-16
0.032967032967032967032967032967033	2.5222003163089875e-6	3.962483784405174e-11	5.05204841864174e-6	2.3725430354684186e-10	3.9713371064362844e-16	8.113823760796682e-15	1.8198705612964836e-16
0.043956043956043956043956043956044	3.354440667744103e-6	5.291071222599497e-11	6.72270529417221e-6	3.171210939556503e-10	5.910709086288495e-16	1.0762802633080841e-14	2.362920550310968e-16
0.054945054945054945054945054945055	4.179416866354721e-6	6.615608576928577e-11	8.380631179956812e-6	3.969037067167599e-10	6.914975448019279e-16	1.3533556360060673e-14	2.038416294064053e-16
0.065934065934065934065934065934066	4.995332395579531e-6	7.931369014591909e-11	0.000010022218710759174	4.763173183622163e-10	8.538894911104458e-16	1.6297442289887182e-14	2.0674360510102922e-16
0.076923076923076923076923076923077	5.800403716706922e-6	9.233635272159323e-11	0.000011643883405321105	5.550777531353095e-10	9.793390850723273e-16	1.902774303891859e-14	2.6711675181463654e-16
0.087912087912087912087912087912088	6.602747461974886e-6	1.0517719035717321e-10	0.000013242068808872521	6.329024666106331e-10	1.2146632988086044e-15	2.1682516048942442e-14	2.8200044031073884e-16
0.098901098901098901098901098901099	7.457640160437678e-6	1.1871819099122718e-10	0.000014868917378139915	7.104396250624314e-10	1.42035432290065e-15	2.4305513261893057e-14	3.328385379038434e-16
0.10989010989010989010989010989011	8.325533226254984e-6	1.3218946550437646e-10	0.00001659493459229035	7.918463742121963e-10	1.5600559374379745e-15	2.713711042193323e-14	3.477309245556331e-16
0.12087912087912087912087912087912	9.194698037726737e-6	1.455433409215845e-10	0.00001833753536457562	8.727086558541144e-10	1.739046932778194e-15	2.9925439615463553e-14	3.5189117375281837e-16
0.13186813186813186813186813186813	0.000010063305338585396	1.5873187145458985e-10	0.000020080863764479122	9.527392195096546e-10	1.8563617471995845e-15	3.268432808496601e-14	3.6343226232817925e-16
0.14285714285714285714285714285714	0.000010929521149061568	1.7170755923768987e-10	0.0000218212531202729	1.0316514126616661e-9	2.025058074228771e-15	3.535458937512392e-14	4.495169195400416e-16
0.15384615384615384615384615384615	0.000011791509375219856	1.8442274326335886e-10	0.000023555029393897344	1.1091590242297743e-9	2.175136690984191e-15	3.799201886172869e-14	4.269569740060734e-16
0.16483516483516483516483516483516	0.000012647434425339182	1.96830387557208e-10	0.000025278516410052294	1.184977630291097e-9	2.365402086501744e-15	4.061653525694062e-14	4.1209575869269547e-16
0.17582417582417582417582417582418	0.000013495463827148905	2.0969267522323798e-10	0.000026988041094770785	1.2588246375809051e-9	2.5190449962957347e-15	4.334885182500388e-14	4.4673572963057685e-16
0.18681318681318681318681318681319	0.00001433377084528299	2.2307441784170662e-10	0.000028679938715895296	1.3368585049617577e-9	2.6639051052986277e-15	4.6040552689965106e-14	4.043430349165008e-16
