0	1	0	1	0	1	0	1	0	1
0.01	1.000000000000026	0.01	1.0000000000000027	0.01	0.9999999999999994	0.01	1.000000000000004	0.01	1.00000000000002
0.02	1.00000000000003	0.02	0.9999999999999993	0.02	1.0000000000000009	0.02	0.9999999999999981	0.02	1.00000000000002
0.03	1.0000000000000293	0.03	1.0000000000000056	0.03	1.000000000000005	0.03	1.0000000000000042	0.03	1.00000000000002
0.04	1.0000000000000255	0.04	0.999999999999998	0.04	1.0000000000000155	0.04	0.9999999999999998	0.04	1.00000000000002
0.05	1.0000000000000357	0.05	1.000000000000018	0.05	1.0000000000000115	0.05	1.0000000000000029	0.05	1.00000000000002
0.06	1.000000000000027	0.06	1.0000000000000062	0.06	1.0000000000000162	0.06	0.9999999999999991	0.06	1.00000000000002
0.07	1.0000000000000315	0.07	1.	0.07	1.000000000000009	0.07	0.9999999999999993	0.07	1.00000000000002
0.08	1.0000000000000238	0.08	0.9999999999999994	0.08	1.0000000000000167	0.08	1.0000000000000036	0.08	1.00000000000002
0.09	1.0000000000000382	0.09	1.0000000000000115	0.09	1.0000000000000115	0.09	1.0000000000000044	0.09	1.00000000000002
0.1	1.0000000000000333	0.1	1.0000000000000004	0.1	1.0000000000000042	0.1	1.0000000000000024	0.1	1.00000000000002
0.11	1.0000000000000293	0.11	0.9999999999999969	0.11	1.0000000000000053	0.11	1.0000000000000016	0.11	1.00000000000002
0.12	1.0000000000000238	0.12	1.0000000000000062	0.12	1.0000000000000073	0.12	0.9999999999999997	0.12	1.00000000000002
0.13	1.0000000000000207	0.13	1.000000000000001	0.13	1.0000000000000078	0.13	0.9999999999999991	0.13	1.00000000000002
0.14	1.0000000000000306	0.14	1.0000000000000018	0.14	1.0000000000000029	0.14	1.	0.14	1.00000000000002
0.15	1.0000000000000346	0.15	0.9999999999999991	0.15	1.0000000000000044	0.15	1.0000000000000004	0.15	1.00000000000002
0.16	1.0000000000000362	0.16	1.000000000000004	0.16	1.0000000000000013	0.16	0.9999999999999989	0.16	1.00000000000002
0.17	1.0000000000000315	0.17	1.0000000000000062	0.17	1.0000000000000084	0.17	1.0000000000000009	0.17	1.00000000000002
0.18	1.0000000000000315	0.18	1.0000000000000036	0.18	1.0000000000000027	0.18	1.000000000000001	0.18	1.00000000000002
0.19	1.0000000000000329	0.19	1.0000000000000013	0.19	1.0000000000000056	0.19	0.9999999999999993	0.19	1.00000000000002
0.2	1.0000000000000284	0.2	1.	0.2	1.0000000000000062	0.2	1.0000000000000004	0.2	1.00000000000002
0.21	1.0000000000000246	0.21	0.9999999999999937	0.21	1.0000000000000047	0.21	1.000000000000002	0.21	1.00000000000002
0.22	1.000000000000028	0.22	1.0000000000000044	0.22	1.0000000000000118	0.22	1.0000000000000018	0.22	1.00000000000002
0.23	1.0000000000000224	0.23	0.9999999999999989	0.23	1.0000000000000038	0.23	1.0000000000000036	0.23	1.00000000000002
0.24	1.0000000000000304	0.24	0.9999999999999996	0.24	1.0000000000000109	0.24	1.0000000000000016	0.24	1.00000000000002
0.25	1.0000000000000349	0.25	1.0000000000000062	0.25	1.0000000000000033	0.25	0.9999999999999968	0.25	1.00000000000002
0.26	1.0000000000000315	0.26	1.000000000000006	0.26	1.0000000000000073	0.26	0.9999999999999999	0.26	1.00000000000002
0.27	1.0000000000000264	0.27	1.000000000000005	0.27	1.0000000000000018	0.27	1.0000000000000022	0.27	1.00000000000002
0.28	1.000000000000029	0.28	1.0000000000000058	0.28	1.0000000000000087	0.28	1.0000000000000064	0.28	1.00000000000002
0.29	1.0000000000000326	0.29	0.9999999999999949	0.29	1.0000000000000018	0.29	1.0000000000000089	0.29	1.00000000000002
0.3	1.0000000000000324	0.3	0.9999999999999989	0.3	1.000000000000004	0.3	1.0000000000000064	0.3	1.00000000000002
0.31	1.0000000000000333	0.31	1.0000000000000018	0.31	1.000000000000004	0.31	1.0000000000000038	0.31	1.00000000000002
0.32	1.0000000000000218	0.32	0.9999999999999969	0.32	1.000000000000007	0.32	1.0000000000000087	0.32	1.00000000000002
0.33	1.0000000000000338	0.33	0.9999999999999968	0.33	1.0000000000000118	0.33	1.000000000000009	0.33	1.00000000000002
0.34	1.0000000000000209	0.34	1.0000000000000004	0.34	1.0000000000000093	0.34	1.0000000000000078	0.34	1.00000000000002
0.35000000000000003	1.0000000000000335	0.35000000000000003	0.999999999999998	0.35000000000000003	0.9999999999999993	0.35000000000000003	1.0000000000000073	0.35000000000000003	1.00000000000002
0.36	1.0000000000000244	0.36	1.0000000000000044	0.36	0.9999999999999977	0.36	1.000000000000007	0.36	1.00000000000002
0.37	1.0000000000000424	0.37	0.9999999999999978	0.37	1.0000000000000082	0.37	0.999999999999999	0.37	1.00000000000002
0.38	1.0000000000000269	0.38	1.000000000000002	0.38	0.9999999999999991	0.38	1.0000000000000002	0.38	1.00000000000002
0.39	1.0000000000000342	0.39	1.0000000000000004	0.39	1.0000000000000104	0.39	1.0000000000000047	0.39	1.00000000000002
0.4	1.0000000000000269	0.4	1.000000000000002	0.4	1.0000000000000044	0.4	1.0000000000000027	0.4	1.00000000000002
0.41000000000000003	1.0000000000000242	0.41000000000000003	0.9999999999999925	0.41000000000000003	1.0000000000000147	0.41000000000000003	1.000000000000001	0.41000000000000003	1.00000000000002
0.42	1.0000000000000304	0.42	1.0000000000000007	0.42	1.0000000000000053	0.42	1.0000000000000022	0.42	1.00000000000002
0.43	1.000000000000034	0.43	1.0000000000000036	0.43	1.0000000000000022	0.43	1.0000000000000024	0.43	1.00000000000002
