0	0.	0.	0.	0.	0.	0.	0.
0.010989010989010989010989010989011	2.220446049250313e-16	4.440892098500626e-16	0.000015699058397933285	8.083924347701554e-7	6.661338147750939e-16	4.928500563217142e-8	6.661338147750939e-16
0.021978021978021978021978021978022	0.	4.440892098500626e-16	0.00003139729859258367	1.616778817492559e-6	8.881784197001252e-16	9.856994420687215e-8	4.440892098500626e-16
0.032967032967032967032967032967033	4.440892098500626e-16	4.440892098500626e-16	0.00004709472067743192	2.4251591486113e-6	4.440892098500626e-16	1.4785481505796838e-7	6.661338147750939e-16
0.043956043956043956043956043956044	0.	2.220446049250313e-16	0.00006279132474551474	3.2335334274602445e-6	8.881784197001252e-16	1.971396181854601e-7	6.661338147750939e-16
0.054945054945054945054945054945055	2.220446049250313e-16	0.	0.00007848711088898064	4.041901655149616e-6	6.661338147750939e-16	2.4642435469957036e-7	4.440892098500626e-16
0.065934065934065934065934065934066	0.	0.	0.00009418207920197652	4.850263831679413e-6	6.661338147750939e-16	2.957090223798531e-7	4.440892098500626e-16
0.076923076923076923076923076923077	2.220446049250313e-16	0.	0.00010987622977642886	5.658619956827593e-6	6.661338147750939e-16	3.4499362344675433e-7	4.440892098500626e-16
0.087912087912087912087912087912088	0.	4.440892098500626e-16	0.00012556956270604047	6.466970031038244e-6	6.661338147750939e-16	3.9427815656800647e-7	6.661338147750939e-16
0.098901098901098901098901098901099	2.220446049250313e-16	0.	0.000141262078083626	7.275314053867277e-6	8.881784197001252e-16	4.435626217436095e-7	0.
0.10989010989010989010989010989011	4.440892098500626e-16	0.	0.00015695377600133398	8.083652027091048e-6	4.440892098500626e-16	4.928470187515188e-7	4.440892098500626e-16
0.12087912087912087912087912087912	4.440892098500626e-16	2.220446049250313e-16	0.00017264465655308925	8.891983949377291e-6	2.220446049250313e-16	5.421313495901359e-7	4.440892098500626e-16
0.13186813186813186813186813186813	4.440892098500626e-16	2.220446049250313e-16	0.00018833471983104033	9.700309821170094e-6	4.440892098500626e-16	5.914156120390146e-7	8.881784197001252e-16
0.14285714285714285714285714285714	4.440892098500626e-16	0.	0.00020402396592822392	0.000010508629642913547	2.220446049250313e-16	6.40699807208378e-7	6.661338147750939e-16
0.15384615384615384615384615384615	2.220446049250313e-16	0.	0.00021971239493789874	0.00001131694341416356	6.661338147750939e-16	6.899839337659586e-7	2.220446049250313e-16
0.16483516483516483516483516483516	4.440892098500626e-16	0.	0.00023540000695199126	0.000012125251135586268	2.220446049250313e-16	7.392679941542468e-7	2.220446049250313e-16
0.17582417582417582417582417582418	4.440892098500626e-16	0.	0.00025108680206442635	0.000012933552807403714	4.440892098500626e-16	7.885519861527968e-7	0.
0.18681318681318681318681318681319	4.440892098500626e-16	0.	0.0002667727803666864	0.0000137418484296159	2.220446049250313e-16	8.37835911093876e-7	4.440892098500626e-16
0.1978021978021978021978021978022	0.	0.	0.00028245794195269625	0.000014550138002888957	2.220446049250313e-16	8.871197672011277e-7	2.220446049250313e-16
0.20879120879120879120879120879121	4.440892098500626e-16	0.	0.0002981422869143824	0.000015358421526556754	0.	9.36403556694998e-7	4.440892098500626e-16
0.21978021978021978021978021978022	4.440892098500626e-16	2.220446049250313e-16	0.00031382581534500353	0.000016166699001063378	2.220446049250313e-16	9.856872784652637e-7	0.
0.23076923076923076923076923076923	6.661338147750939e-16	0.	0.00032950852733693026	0.00001697497042685292	2.220446049250313e-16	1.0349709322898804e-6	2.220446049250313e-16
0.24175824175824175824175824175824	4.440892098500626e-16	2.220446049250313e-16	0.00034519042298364333	0.000017783235803703334	0.	1.0842545190570263e-6	0.
0.25274725274725274725274725274725	4.440892098500626e-16	2.220446049250313e-16	0.00036087150237618104	0.000018591495132280755	4.440892098500626e-16	1.1335380376564785e-6	4.440892098500626e-16
0.26373626373626373626373626373626	4.440892098500626e-16	2.220446049250313e-16	0.00037655176560846826	0.000019399748412141093	2.220446049250313e-16	1.1828214889764155e-6	0.
